category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Sports,"Dating back to 776 B.C., the ancient Olympic Games were held in the valley of Olympia in southwestern Greece, to honor this god.",Poseidon,Hermes,Zeus,Apollo,C,medium,false,
Sports,"This person, widely regarded as the founder of the modern Olympic Games, presented his ideas of reviving the Olympics at a 1894 congress, held in Paris.",Father Henri Martin Didon,Harold Abrahams,Gaston Doumergue,Pierre de Coubertin,D,medium,false,
Sports,"The parade of the nations is part of the opening ceremony of the Olympic Games. Since the1928 Summer Olympics, which nation traditionally leads the parade?",The first country in alphabetical order,Greece,The country with the most medals from the last Olympics,The host country,B,medium,false,
Sports,"One of the most important symbols of the Olympic Games is the flag with five interlocking rings representing the unity of the continents. The rings appear in five colours, on white background. Why were the colours red, blue, green, yellow, and black chosen for the rings?",Because each of these colours is a symbol of one of the continents,Because these are the colours of Nature,None of these,Because each country at that time had one of these colours in its national flag,D,medium,false,
Sports,"During these Summer Olympics, 11 members of the Israeli team were taken hostage and later killed by Palestinian terrorists.",Barcelona 1992,Montreal 1976,Munich 1972,Los Angeles 1984,C,medium,false,
Sports,"This animal, possessing qualities such as resistance, strength and liveliness, was the first Olympic animal mascot, chosen for the1972 Munich Olympic games.","Amik, the beaver","Waldi, the dachshund","Cobi, the dog","Sam, the eagle",B,medium,false,
Sports,"This advertising slogan of Nike triggered harsh criticism during the 1996 Olympic Games in Atlanta, because it was in contradiction with the Olympic principles.",‘Exceed. Why compromise?’.,‘Nobody is perfect. My name is nobody’.,‘You don’t win silver – you lose gold’.,‘Common sense. Uncommon results’,C,medium,false,
Sports,"This person, president of the International Olympic Committee from 1980 to 2001, was criticised for widespread corruption in IOC members during his term, as well as for his ties with the former fascist government in his country.",Franco Carraro,Thomas Bach,Joao Havelange,Juan Antonio Samaranch,D,medium,false,
Sports,"The first official Winter Olympic games, initially called ‘The International Winter Sports Week, were held in 1924 in this Alpine town.",Bormio,Chamonix,Davos,Kitzbuhel,B,medium,false,
Sports,"The International Olympic Committee, created in June of 1894 to revive the Olympic Games, is the supreme authority of the Olympic Movement.  It is based in which city?",Lausanne,Geneva,Davos,Paris,A,medium,false,
Sports,"American professional wrestler John Cena was born in Tampa, Florida in 1975.",True,False,,,B,medium,false,
Sports,Who was the wrestler that knocked Lilian Garcia off the ring apron during the 5th edition of RAW?,Charlie Haas,Johnny Nitro,Shelton Benjamin,Kane,A,medium,false,
Sports,Which member of the McMahon family tried to drug Triple H backstage in one of the editions of  Raw?,Shane McMahon,Linda McMahon,Vince McMahon,Stephanie McMahon,A,medium,false,
Sports,"Amy  Dumas, an American professional wrestler, goes by what ring name?",Victoria,Mickie James,Candice Michelle,Lita,D,medium,false,
Sports,Who was the second wrestler to become Mr. Money in the Bank?,Edge,Mick Foley,Snitsky,RVD,D,medium,false,
Sports,The real name of Canadian professional wrestler Trish Stratus is Patricia Sue Stratus.,False,True,,,A,medium,false,
Sports,Professional wrestler JBL wrote a book titled Get More Cash Instantly.,True,False,,,B,medium,false,
Sports,"In 1958, Ted Williams signed an extension with the Boston Red Sox to make him the highest paid player in Major League Baseball at the time. How much was it for?","$206,000","$73,000","$527,000","$135,000",D,medium,false,
Sports,This former Major League Baseball center fielder was the first player ever taken in an amateur draft by the Seattle Pilots.,Tommy Davis,Bob Coluccio,Steve Hovley,Gorman Thomas,D,medium,false,
Sports,"This Major League baseball player, who spent his career with the Chicago Cubs and St. Louis Cardinals, was elected to the Baseball Hall of Fame in 1985.",Hank Aaron,Willie Stargell,Lou Brock,Red Schoendienst,C,medium,false,
Sports,This baseball star of the 1950s was the second black player to be signed by a Major League team.,Larry Doby,Minnie Minoso,Josh Gibson,Satchel Paige,A,medium,false,
Sports,"On September 11, 1985, Pete Rose hit a home run to break Ty Cobbs career hits record of 4,192 hits.",True,False,,,B,medium,false,
Sports,This baseball star won his only MVP award in 1923.,Yogi Berra,Willie Mays,Babe Ruth,Roy Campanella,C,medium,false,
Sports,"Five players were elected to the Baseball Hall of Fame in the first balloting in 1936. The first four were Ty Cobb, Babe Ruth, Honus Wagner, Christy Mathewson. Who was the fifth inductee?",Cy Young,Walter Johnson,Nap Lajoie,Clark Griffith,B,medium,false,
Sports,Barry Bonds hit the headlines since he became a rookie for which of these teams?,Giants,Astros,Mets,Pirates,D,medium,false,
Sports,Which team did Babe Ruth start his career with?,Braves,Yankees,White Sox,Red Sox,D,medium,false,
Sports,Ken Griffey Jr. has played with the Reds but which other team did he start his career with?,Red Sox,Mariners,Braves,Cardinals,B,medium,false,
Sports,"Ernie Banks, known as Mr. Cub, started his career with which team?",Pirates,Giants,Cubs,Dodgers,C,medium,false,
Sports,Which of these teams did Alex Rodriguez start his career with?,Angels,Rangers,Yankees,Mariners,D,medium,false,
Sports,Jeff Bagwell was drafted by the Red Sox but started his career with which team?,Mets,Orioles,Astros,Phillies,C,medium,false,
Sports,"Dale Murphy played his last game on May 21, 1993 for the Colorado Rockies and he started his career with which of these teams?",Mariners,Phillies,Reds,Braves,D,medium,false,
Sports,Reggie Jackson was inducted into the Baseball Hall of Fame in 1993. Which team did he start his career with?,Athletics,Angels,Yankees,Orioles,A,medium,false,
Sports,"While Sammy Sosa gained most of his fame with the Cubs, which team did he debut for?",Cubs,Rangers,Orioles,White Sox,B,medium,false,
Sports,"Frank Robinson had a long and successful playing career. Which team did Frank debut with on April 17, 1956?",Cardinals,Reds,Orioles,Cubs,B,medium,false,
Sports,Who of the following never played quarterback for Alabama Crimson Tide?,Bart Starr,Joe Namath,Kenny Stabler,Archie Manning,D,medium,false,
Sports,This quarterback won the 1966 Heisman Trophy.,Archie Manning,Steve Spurrier,Joe Namath,Bert Jones,B,medium,false,
Sports,Former Minnesota Viking and New York Giant quarterback Fran Tarkenton played for what SEC team?,Florida Gators,LSU Tigers,Tennessee Vols,Georgia Bulldogs,D,medium,false,
Sports,"In 1969 this quarterback passed for three touchdowns and 436 yards against Alabama, but the Tide won 33-32, who is he?",Steve Spurrier,Archie Manning,Bert Jones,Pat Sullivan,B,medium,false,
Sports,What year did Auburns Pat Sullivan win the Heisman Trophy?,1972,1970,1973,1971,D,medium,false,
Sports,This quarterback won the 1996 Heisman Trophy.,Danny Wuerffel,Peyton Manning,Eli Manning,Archie Manning,A,medium,false,
Sports,This former college quarterback went on to play running back for the Dallas Cowboys and then became a head coach in the NFL.,Bert Jones,Dan Reeves,Calvin Hill,Robert Newhouse,B,medium,false,
Sports,"Of the following SEC quarterbacks, which one did not come in second in the Heisman Trophy voting?",Heath Shuler,Peyton Manning,Rex Grossman,Eli Manning,D,medium,false,
Sports,"Where did Ben Wallace, signed by the Chicago Bulls in 2006, play college basketball?",Virginia Commonwealth,Virginia Union,UNC-Wilmington,Iona,B,medium,false,
Sports,Where did Scottie Pippen play college basketball?,Texas Tech,SE Oklahoma,Central Arkansas,Southern Mississippi,C,medium,false,
Sports,"Wally Szczerbiak , who spent much of his childhood in Europe, played basketball at what college?",Indiana State,Ball State,Miami (Ohio),Bowling Green,C,medium,false,
Sports,Which one of these basketball players did not attend the University of Arizona?,Loren Woods,Desmond Mason,Mike Bibby,Michael Dickerson,B,medium,false,
Sports,Danny Granger played basketball at what college?,Wyoming,Colorado State,Utah State,New Mexico,D,medium,false,
Sports,Brad Miller of the Sacramento Kings played basketball at what Big Ten University?,Penn State,Michigan State,Wisconsin,Purdue,D,medium,false,
Sports,"Quentin Richardson, who signed with the New York Knicks in 2005, played college basketball at what school?",Memphis,DePaul,Missouri,Cincinnati,B,medium,false,
Sports,NBA player Eddie Jones played college basketball at what school?,Houston,Alabama,Temple,Villanova,C,medium,false,
Sports,Where did New Jersey Net guard Jason Kidd go to college?,UCLA,USC,California,Arizona,C,medium,false,
Sports,"Jason Williams, nicknamed White Chocolate, played college basketball at the University of Florida in 1998. What school did Williams play for before he transferred to Florida?",West Virginia,Marshall,Cincinnati,Western Kentucky,B,medium,false,
Sports,What former professional wrestler won the 1986 Slammy Award for Best Male Performance?,Hulk Hogan,Roddy Piper,Junk Yard Dog,Mr. Wonderful,C,medium,false,
Sports,Big John Studd wrestled for Fritz Von Erichs World Class promotion under which identity?,The Assassin,Captain USA,John Bolder,Big Ben Caster,B,medium,false,
Sports,Who was the first King of the Ring?,Brett Hart,Don Murraco,Bob Orton,Ted Dibiase,B,medium,false,
Sports,"Cowboy Bob Orton wrestled at the first Starrcade, and won.",True,False,,,A,medium,false,
Sports,Who was the winner of the WWF champion vs. the NWA champion match in 1980?,Harley Race,Dusty Rhodes,Ric Flair,Bob Backlund,D,medium,false,
Sports,Hulk Hogan had two title defences on Saturday Nights Main Event in 1985. Which of the listed wrestlers was one of his opponents?,Roddy Piper,Cowboy Bob Orton,Big John Studd,Mr. Wonderful,B,medium,false,
Sports,"In 1979, this wrestler won the PWI Rookie of the year award, by the name of Sweet Brown Sugar. He went on to lose all three of his Wrestlemania appearances, and was a mid-carder at best in the WWF.",Koko B. Ware,Butch Reed,Virgil,Bad News Brown,A,medium,false,
Sports,"Which wrestler, winner of the PWI awards for most popular wrestler of the year, and most hated wrestler of the year, was also the first runner-up for the most inspirational wrestler of the year award in 1983?",The Undertaker,Ric Flair,Roddy Piper,Randy Savage,C,medium,false,
Sports,"What was the name of the minor league baseball team, featured in the 1987 movie Long Gone starring William L. Peterson?",St. Pete. Cardinals,Tampico Stogies,Tampa Cigars,St. Peter.,B,medium,false,
Sports,"In the film Mr. Baseball, Tom Selleck portrays an aging New York Yankees player who is traded to what Japanese baseball team?",Seibu Lions,Yomiuri Giants,Nagoya Chunichi Dragons,Nippon Ham Fighters,C,medium,false,
Sports,The movie Eight Men Out depicts the scandal that followed after several Chicago White Sox players allegedly accepted money to play poorly in the 1919 World Series against the New York Giants.,False,True,,,A,medium,false,
Sports,In what year did the the Southeastern Conference (SEC) receive permission from the NCAA to conduct an annual championship game in football?,1990,1991,1992,1993,C,medium,false,
Sports,What two teams played the first overtime game in the history of Division-I college football?,Toledo and Nevada,Arkansas and Ole Miss,Washington and Washington State,Auburn and Georgia,A,medium,false,
Sports,"Charles Woodson, who won the Heisman trophy in 1997, played in what position?",Wide Receiver,Quarterback,Cornerback,Halfback,C,medium,false,
Sports,"Before becoming head coach of the University of Alabama football team, Paul Bear Bryant was head coach of three other university teams. Name the team which he did not coach.",Kentucky,Texas AM,Maryland,Texas Tech,D,medium,false,
Sports,"Who was the head coach at Florida State, who preceded Bobby Bowden?",Bill McCartney,None Of These,Darrell Mudra,Lee Corso,C,medium,false,
Sports,"This man, who was head coach at The Ohio State University for 28 years, delivered the following words: There was no one who had better people than I did, or better football players. And, we outworked the other teams.",Knute Rockne,Dan Devine,Woody Hayes,Lou Holtz,C,medium,false,
Sports,"The Rose Bowl is an annual American college football game, usually played on January 1.",True,False,,,A,medium,false,
Sports,"Despite losing the 1950 World series in four straight games, this baseball team was nicknamed The Whiz Kids.",Dodgers,Braves,Phillies,Cubs,C,medium,false,
Sports,Americas Team is a commonly used nickname for the Dallas Cowboys.,True,False,,,A,medium,false,
Sports,This NHL team was nicknamed The Broad Street Bullies during their first ever winning season in 1973.,The New York Rangers,The Chicago Blackhawks,The Philadelphia Flyers,The St Louis Blues,C,medium,false,
Sports,"From 1962-1968, this baseball team was known by the nickname, The Lovable Losers, but in 1969 a miracle happened and they won the World Series.",The Mets,The Giants,The Reds,The Pirates,A,medium,false,
