category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Music,Eddie Rabbitt  Crystal Gayle joined forces in 1983 and had a massive hit in the United States. What was the name of their song that reached #5 on the Billboard charts?,Endless Love,Baby Come to Me,You and I,Gonna Make My Brown Eyes Blue,C,medium,false,
Music,What 1984 hit song by Prince was declared the top-selling single of the year by the Billboard magazine?,Kiss,1999,When Doves Cry,Little Red Corvette,C,medium,false,
Music,In 1980 US pop music duo Captain  Tennille reached #1 charts with what song?,Im Your Captain,Muscrat Love,Love Will Keep Us Together,Do That To Me One More Time,D,medium,false,
Music,Which song by Whitesnake was a # 1 song in 1987?,Here I Go Again,Down Under,Every Rose Has Its Thorn,Is This Love,A,medium,false,
Music,Which song by Queen from their album The Game reached #1 on the U.S. Billboard Hot 100 in 1980?,Fat Bottomed Girls,Bohemian Rhapsody,Another One Bites the Dust,We Are The Champions,C,medium,false,
Music,Which Van Halen song reached #1 in 1984 and was listed among the top 500 most influential songs in the Rock and Roll Hall of Fame?,Ill Wait,Panama,Jump,Hot for Teacher,C,medium,false,
Music,What 1985 hit song by Starship was awarded in 2004 The #1 Most Awesomely Bad Song Ever by Blender magazine?,White Rabbitt,Tell Me Lies,Nick Of  Time,We Built This City,D,medium,false,
Music,Which of these songs by Diana Ross became her fifth number-one single in 1980?,Mahogany ( Do You Know Where Your Going To),Im Coming Out,Upside Down,Muscles,C,medium,false,
Music,"In 1987, this song by Madonna was a #4 hit and became the fifth US top-five hit from her album True Blue.",Borderline,True Blue,Holiday,La Isla Bonita,D,medium,false,
Music,What Guns N Roses song that reached #7 on the charts in 1988 was used as a soundtrack of Clint Eastwoods 1988 film The Dead Pool?,Welcome To The Jungle,Lay Lady Lay,Sweet Child O Mine,Mr. Brownstone,A,medium,false,
Music,What is the name of the song which was a #1 hit  on the U.S charts for The Byrds in 1965?,Bus Stop,Tell Her No,Turn! Turn! Turn!,The Theme From A Summer Place,C,medium,false,
Music,Name this song which was a #1 hit on the U.S charts for Otis Redding in 1968?,(Sittin On) the Dock of the Bay,"Young, Gifted and Black",Ghetto Child,Ode to Billie Joe,A,medium,false,
Music,What song by The Beatles was a #1 hit on the U.S. charts in 1968?,Long And Winding Road,Paperback Writer,Hey Jude,Satisfaction,C,medium,false,
Music,What Simon  Garfunkel song was a #1 hit on the U.S charts in 1966?,The Sounds of Silence,Me and Julio,The Mary Jane Tastes Fine to Me,Cecilia,A,medium,false,
Music,What song was a #1 hit on the U.S charts  for The Doors in 1967?,Light My Fire,People Are Strange,The Unknown Soldier,"Hello, I Love You",A,medium,false,
Music,What song by The Fifth Dimension topped the U.S charts in 1969?,Aquarius/ Let the Sun Shine in,One Less Bell to Answer,Woodstock,The Lion Sleeps Tonight,A,medium,false,
Music,What is the name of The Rolling Stones song which was a #1 hit  on the U. S charts in 1969?,( I Cant Get No) Satisfaction,Honky Tonk Woman,Ruby Tuesday,Paint It Black,B,medium,false,
Music,What is the name of the song recorded by Del Shannon which was a # 1 hit on the U.S charts in 1961?,Run Around Sue,Running Bear,The Book Of Love,Runaway,D,medium,false,
Music,What song performed by Simon  Garfunkel was a #1 hit on the U. S charts in 1968?,"Sugar, Sugar",Mrs. Robinson,The Sounds Of Silence,Morning Has Broken,B,medium,false,
Music,What song by Little Eva was a #1 song on the U. S charts in 1962?,Rockin Robin,The Loco-Motion,Its My Party,Set Me Free,B,medium,false,
Music,Stand up little girl Show me what hes done to you,Patience,Ill Be There For You,To Be With You,Dream On,C,medium,false,
Music,And you should have been gone Knowing how I made you feel,Love Bites,Unwell,Oh Sherry,Dont Know What You Got (Till Its Gone),C,medium,false,
Music,So I hear you found somebody new And that I never meant that much to you To hear that tears me up inside And to see you cuts me like a knife,Every Rose Has Its Thorn,More Than Words,Is This Love,Only God Knows Why,A,medium,false,
Music,Ill be there till the stars dont shine Till the heavens burst and the words dont rhyme,Always,When Its Love,I Dont Want To Miss a Thing,Time after Time,A,medium,false,
Music,Shed a tear cause Im missing you But Im still alright to smile,I Miss You,Patience,Waiting for a Girl Like You,Dont Know What You Got (Till Its Gone),B,medium,false,
Music,Dont know what Im gonna do About this feeling inside,Is This Love,Angel,To Be With You,Tangled Up In You,B,medium,false,
Music,I dont wanna touch you too much baby Cause making love to you might drive me crazy,Oh Sherry,Bed of Roses,Love Bites,Feel Like Making Love,C,medium,false,
Music,Then you wouldnt have to say That you loved me Cause Id already know,Unwell,Always,Cant Fight This Feeling,More Than Words,D,medium,false,
Music,Everybodys lookin for somethin Somethin to fill in the holes,November Rain,Ill Be There For You,Angel,When Its Love,D,medium,false,
Music,This heart of mine has been hurt before This time I wanna be sure,Patience,Waiting for a Girl Like You,Unwell,Every Rose Has Its Thorn,B,medium,false,
Music,"Which musician, best known as lead singer of The Four Seasons, has guest starred on the hit series The Sopranos?",Paul Simon,Frankie Avalon,Frankie Valli,Frank Sinatra Jr.,C,medium,false,
Music,"This girl group, formed in New Jersey in 1958, became famous with hits such as Will You Love Me Tomorrow, Dedicated to the One I Love, and Mama Said.",The Crystals,The Shirelles,The Ronettes,The Chiffons,B,medium,false,
Music,"This musical group, created to be the stars of an American television series of the same name, recorded the hit Im a Believer.",The Monkees,Simon and Garfunkel,The Supremes,The Beach Boys,A,medium,false,
Music,The Sounds of Silence was a major hit for which duo?,Marvin Gaye and Tammi Terrell,Simon and Garfunkel,Ike and Tina Turner,Jan and Dean,B,medium,false,
Music,"This singer recorded the songs Only The Lonely, Oh, Pretty Woman, and Crying, which were inducted in the Grammy Hall of Fame.",Marvin Gaye,Otis Redding,Roy Orbison,Johnny Rivers,C,medium,false,
Music,"Which was one of the most successful folk-singing groups of the 1960s, inducted into the Vocal Group Hall of Fame in 1999?","Peter, Paul and Mary",Paul Revere and the Raiders,The Supremes,Simon and Garfunkel,A,medium,false,
Music,"This pop-rock singer started performing at the age of 12 and by the time he reached 19, he had a million seller with Hanky Panky.",Gene Pitney,Tommy James,Smokey Robinson,Stevie Wonder,B,medium,false,
Music,This 80s German born one-hit wonder struck gold in 1984 with the smash hit song 99 Luft Balloons.,Lena,Poco,Ziggy,Nena,D,medium,false,
Music,This female singer loved you for your Pink Cadillac in 1988.,Sarah Vaughn,Aretha Franklin,Patti LaBelle,Natalie Cole,D,medium,false,
Music,This superstar who dominated the 80s wanted to Dress You up and Live to Tell about it.,Cyndi Lauper,Madonna,Cher,Tina Turner,B,medium,false,
Music,This female singer had a #1 hit with her group The Blackhearts in 1982. The name of the song was I Love Rock N Roll.,Joan Jett,El DeBarge,Bonnie Tyler,Lita Ford,A,medium,false,
Music,"This 80s music legend was born in Brooklyn, New York and had several top 10 hits in the 70s. Her hit Shadows of the Night reached # 13 on the U.S. charts in 1982.",Pat Benatar,Bonnie Tyler,Joan Jett,Patty Smith,A,medium,false,
Music,"This female singer was pretty much down and out on her luck due to poor album sales in the 1970s. She had a resurgence in 1989,  just in a Nick of Time. In 1991 she had a smash hit song (#5 in the U.S. ) called Something to Talk About.",Whitney Houston,Bonnie Raitt,Cyndi Lauper,Bonnie Bramlett,B,medium,false,
Music,This female singer burst onto the scene in 1988 with her smash hit Fast Car (#6 in the U.S. ).,Edie Brickell,Natalie Merchant,Paula Abdul,Tracy Chapman,D,medium,false,
Music,This female Cuban-born singer was the lead singer for a band out of the Miami area. She burst onto the scene in 1985 with the smash hit single Conga ( #10 in the U.S.). What is the name of this Latin Queen of Pop?,Vanessa Del Rio,Jennifer Lopez,Gloria Estefan,Selena,C,medium,false,
Music,What year were The Beatles formed?,1958,1963,1962,1959,D,medium,false,
Music,Who was the original drummer of the popular rock group The Beatles?,Pete Best,Stu Sutcliffe,Ringo Starr,John Densmore,A,medium,false,
Music,What was the last # 1song by The Beatles to hit the U.S charts?,Hey Jude,Get Back,Long And Winding Road,Ticket To Ride,C,medium,false,
Music,Who was the first member of The Beatles to wear his hair in the long shaggy style that came to be known as The Beatle Haircut?,John Lennon,George Harrison,Paul McCartney,Stu Sutcliffe,D,medium,false,
Music,"In 1965, The Beatles performed in New York City, at what venue?",The Beacon Theatre,Yankee Stadium,Madison Square Garden,Shea Stadium,D,medium,false,
Music,The popular group The Beatles were awarded the MBE (Member Of The Order Of The British Empire) on October 26th 1965 at The Buckingham Palace.,True,False,,,A,medium,false,
Music,What was John Lennons middle name at birth?,Winston,Walter,William,Oliver,A,medium,false,
Music,What was the name of the first Beatles movie?,Yesterday,A Hard Days Night,Sgt. Peppers Lonely Hearts Club Band,Help!,B,medium,false,
Music,"What was the name of the first  American television show, on which the popular rock group The Beatles appeared?",The Ed Sullivan Show,The Tonight Show,The Milton Berle Show,The Howdy Doody Show,A,medium,false,
Music,Who was the manager of the popular rock group The Beatles?,Berry Gordy,Brian Epstein,Phil Spector,Peter Grant,B,medium,false,
Music,What album by The Beatles includes the songs Come Together and Maxwells Silver Hammer?,Let It Be,Meet The Beatles,Abbey Road,The White Album,C,medium,false,
Music,"On April 10th 1970, which member of The Beatles publicly announced the breakup of the band?",John Lennon,Paul McCartney,Ringo Starr,Yoko Ono,B,medium,false,
Music,"What country music singer recorded the 45rpm single, Young Love 1956?",Sonny James,Marty Robbins,Elvis Presley,Patsy Cline,A,medium,false,
Music,"What country music singer performed the breakthrough hit, Walkin after Midnight in 1957?",Patsy Cline,Conway Twitty,Patti Page,Sonny James,A,medium,false,
Music,He scored an unexpected hit on the charts in 1955 with his version of Merle Travis Sixteen Tons.,Tennessee Ernie Ford,Conway Twitty,Hank Williams,Stonewall Jackson,A,medium,false,
Music,"Who recorded the song, I Walk The Line in 1955, which tells the story of the singer, staying faithful to his wife while on the road.",Johnny Cash,Hank Williams,Patsy Cline,Ray Price,A,medium,false,
Music,"What country musician sang the song, Waterloo in the 1950s?",Stonewall Jackson,Dolly Parton,Loretta Lynn,Jimmie Rodgers,A,medium,false,
Music,"What influential country musician performed the number one single, Hey Good-Looking in the 1950s?",Tennessee Ernie Ford,Elvis Presley,Conway Twitty,"Hank Williams, Sr.",D,medium,false,
Music,"What American country singer, known for his distinctive voice sang White Lightning in the 1950s?",Hank Williams,Marty Robbins,George Jones,Webb Pierce,C,medium,false,
Music,"What musician recorded the song, Heartbreak Hotel in January, 1956?",Jerry Lee Lewis,Elvis Presley,Hank Williams,Ray Price,B,medium,false,
Music,"What singer recorded Otis Blackwells song, Dont Be Cruel in 1956?",Johnny Horton,Elvis Presley,Ray Price,Johnny Cash,B,medium,false,
Music,"What American country musician recorded It Wasnt God Who Made Honky Tonk Angels in 1952, after switching to The Supreme Record Company, Decca Records?",The Browns,Patsy Cline,Kitty Wells,Patti Page,C,medium,false,
Music,"When Im feeling blue, all I have to do Is take a look at you, then Im not so blue",Better Man,Blame it on Your Heart,A Thousand Miles,A Groovy Kind of Love,D,medium,false,
Music,Sometimes I think that a true love can never be I just believe that somehow it wasnt meant for me,Bring it All to Me,And I Love You So,Aint it Funny,Always and Forever,C,medium,false,
Music,I need some love like I never needed love before (Wanna make love to ya baby),Accidentally in Love,2 Become 1,A Promise I Make,Again,B,medium,false,
Music,I was afraid to let you in here Now I have learned love cant be made in fear,Feel Like Making Love,Piece of My heart,Please Dont Stop Loving Me,Falling into You,D,medium,false,
Music,To really love a woman To understand her You gotta know her deep inside,Heaven in Your Eyes,Hold Me in Your Arms,Have You Ever Been in Love?,Have You Ever Loved a Woman?,D,medium,false,
Music,"Ill be there for you, these five words I swear to you When you breathe, I wanna be the air for you Ill be there for you",Im Your Angel,Ill be there for you,Im a Slave for You,I Knew I Loved You,B,medium,false,
Music,"If I should stay, I would only be in your way. So Ill go, but I know Ill think of you evry step of the way",I Will Always Love You,I Will Remember You,I Will Follow Him,I Will Be There,A,medium,false,
Music,Whatll you do when you get lonely And nobodys waiting by your side? Youve been running and hiding much too long. You know its just your foolish pride,My Baby You,Layla,Maria,My All,B,medium,false,
Music,"One Love, One Heart Lets get together and feel all right",One Last Cry,One Love,One Night,One Heart,B,medium,false,
